"2","Australia #39;s Molik wins women #39;s singles tennis bronze","Unseeded Alicia Molik of Australia upset No. 3 Anastasia Myskina of Russia 6-3, 6-4 on Saturday to win the Olympic women #39;s singles tennis bronze medal."
"2","Tigers Edge Mariners in 11 Wild Innings (AP)","AP - Craig Monroe hit an RBI single with one out in the 11th inning, leading the Detroit Tigers to a wild 11-10 victory over the Seattle Mariners on Saturday night."
"1","Kerry Raises  #36;2M for Democrats in N.Y. (AP)","AP - John Kerry raised  #36;2 million for Democrats in just a few hours Saturday, making two stops in this understated and elegant vacation destination for the Northeastern well-to-do."
"2","Green's Slam Lifts L.A.","Shawn Green connects on a grand slam and a solo homer to lead the Los Angeles Dodgers past the Atlanta Braves 7-4 on Saturday."
"1","Stranded Afghan Refugees Find a Home in Canada"," TORONTO -- Habibullah Abdul Ghafar is drinking black tea and resting after arriving in Canada from Kyrgyzstan, the Central Asian country where he and his family were stranded as refugees. Inside his one-bedroom apartment on the east side of Toronto, the furniture is sparse. A sofa, chair and kitchen table the Canadian government gave them line the room."
"1","Wells of Life Run Dry for Sudanese","Trauma and malnutrition leave many refugee mothers unable to breast-feed."
"2","Tigers Call Up Dingman, Option Novoa (AP)","AP - The Detroit Tigers optioned reliever Roberto Novoa to Double-A Erie and called up relief pitcher Craig Dingman from Triple-A Toledo."
"1","Australian Taliban and bin Laden bodyguards to face US military justice (AFP)","AFP - The United States will this week start controversial military proceedings against an Australian Taliban fighter and three bodyguards for Osama bin Laden."
"2","British give shrink an Olympian job","LONDON (AFP) - British athletics chiefs have named sports psychologist David Collins as the new Performance Director with the job of producing medal winners at the 2008 Beijing Olympics."
"3","Insurers Object to New Provision in Medicare Law","Private insurers have told the Bush administration that they will not expand their role in Medicare if they have to serve large multistate regions."
"3","Overtime rules go in effect Monday","Whether they #39;ve been ready for months or are frantically working overtime to catch up, employers of all stripes have until Monday to conform to new labor regulations."
"3","Dollar Mainly Gains, Shrugs Off Oil, Gold","The dollar strengthened against most major currencies on Friday as dealers shrugged off soaring gold and oil prices and bought the currency largely on technical and positioning grounds."
"2","Cink increases lead in Ohio","USA Ryder Cup wildcard Stewart Cink increased his lead to five shots after three rounds of the WGC Invitational at the Firestone Country Club in Ohio."
"2","US runners display dashing look on oval: Williams finds silver &lt;b&gt;...&lt;/b&gt;","Lauryn Williams #39; magical summer began with her winning the NCAA 100-meter championship in June in Austin, Texas. It continued at the US Trials in July, where "
"2","Tennis: Hewitt cruises into Washington quarter-finals","Second-seed Lleyton Hewitt moved into the quarterfinals of the Washington Open tennis tournament with a routine 6-3 6-2 win over Colombian Alejandro Falla today."
"2","World champion Rossi set to dent Honda morale in Brno","BRNO (Czech Republic): World champion Valentino Rossi is 22 points clear in the title race but the Yamaha rider will not be taking it easy at this weekends Czech Grand Prix."
"3","Crude oil may rise on supply threats","Crude oil futures in New York, after passing US\$49 a barrel, may rise further next week on increasing concern that shipments will be curtailed just as demand accelerates, a Bloomberg survey of traders and analysts showed."
"3","Greenback gains on euro even as US economy slips","The US dollar climbed against the euro after some traders abandoned bets that a slowdown in growth reflected in economic reports this week would push the US currency to a one-month low."
"2","Pinsent and crew take rowing honors","Matthew Pinsent won his fourth successive Olympic gold medal amid tears of joy and relief yesterday as the British coxless four beat Canada in one of the closest rowing finals ever."
"2","Jets 31, Colts 7","The New York Jets found a winning combination Saturday night -- a near-perfect game from Chad Pennington and an opportunistic defense."
"2","Rookie has become  #39;the man #39;","Any lingering doubts as to whether rookie Julius Jones possesses the necessary toughness to be the Cowboys #39; carry-the-mail back now, and in years to come, were disposed of Monday night in Seattle."
"1","Springboks win Tri-Nations title to complete amazing recovery (AFP)","AFP - South Africa completed one of the great u-turns in rugby union history by beating Australia 23-19 to lift the Tri-Nations trophy a second time."
"2","South Africa Win Second Tri-Nations Title"," DURBAN (Reuters) - South Africa survived two late yellow  cards to win their second Tri-nations title with a rousing  23-19 triumph over Australia in Durban on Saturday."
"1","Kerry comrade breaks war silence","A US officer who fought alongside presidential candidate John Kerry in  Vietnam condemns his critics."
"1","UK teacher wins US ultra-marathon","\A Cornish teacher claims one of sport's endurance crowns by winning a 3,100-mile race across the US."
"2","Palmer Passes Test","Bengals quarterback Carson Palmer enjoyed his breakthrough game at the expense of the Super Bowl champion Patriots, racking up 179 yards on 12-of-19 passing in a 31-3 triumph on Saturday night."
"4","Lost Votes in N.M. a Cautionary Tale","Four years ago, about 2,300 voters cast their ballots before Election Day on state-of-the-art, push-button electronic voting machines. For 678 of them, their votes were never recorded.&lt;br&gt;&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;"
"4","Online Ticketing","The percentage of online sales for movie tickets tripled in the past three years, and growth should continue at least through 2008, the most recent data from Jupiter Research show.&lt;br&gt;&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;"
"4","T-Mobile's Sidekick II Strikes a Functional Balance of Voice, Data Uses","Wireless-industry types like to talk about ""smart phones"" as if these souped-up, Internet-capable, multifunction cell phones all have the same IQ. But they don't.&lt;br&gt;&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;"
"4","Prices Fluctuate in a Flash","Prices for flash memory cards -- the little modules used by digital cameras, handheld organizers, MP3 players and cell phones to store pictures, music and other data -- are headed down -- way down. Past trends suggest that prices will drop 35 percent a year, but industry analysts think that rate will be more like 40 or 50 percent this year and next, due to more manufacturers entering the market."
"3","Int #39;l observers #39; audit backs Venezuelan referendum results","An audit by the international observers supported the official results of the recall referendum on Venezuelan President Hugo Chavez, Cesar Gaviria, the secretary general of "
"3","Workers face new overtime rules","Salaried workers who have been getting overtime pay should take notice: The rules are about to change. Under new federal regulations that go into effect tomorrow, some white-collar workers "
"2","Unheralded Nesterenko captures 100m gold glory","Athens -- If there is a more obscure Olympic 100-meter champion than Yuliya Nesterenko, let her step forward and identify herself."
"2","Golf Roundup Han leads by two in Wendy #39;s tourney","Han, the 2003 champion and 2002 runner-up, shot an even-par 72 in the third round yesterday to take a two-shot lead. Han had earlier rounds of 66 and 70 at the rain-soaked and muddy Tartan Fields Golf Club and was at 8-under-par 208."
"2","Sox slap a high-five for beating ChiSox","After tiptoeing through a minefield of controversy, upheaval and unexpected mediocrity for more than three months, the Red Sox stats, schedule finally have their strut back."
"1","Pakistan: Arrests spoil major al-Qaida plot","Pakistan has arrested at least five al-Qaida-linked terrorists who were plotting suicide attacks on government leaders and the US Embassy, officials announced Saturday."
"1","Hungary #39;s ruling Socialist Party names 2 candidates for PM","Hungary #39;s ruling Socialist Party named Peter Kiss and Ferenc Gyurcsany as candidates for prime minister on Saturday, two days after the party accepted the resignation of Prime Minister Peter Medgyessy."
"2","Cowboys Rally to Beat Raiders, 21-20 (AP)","AP - Kerry Collins' one completion covered almost as many yards as Rich Gannon's seven. That's one reason why he might be a better fit in the Oakland Raiders' new offense. Collins' 89-yard scoring strike to Doug Gabriel in the third quarter was the biggest play of the game before the Dallas Cowboys rallied to beat Oakland 21-20 on Tony Romo's 1-yard keeper with six seconds left Saturday night."
"2","Earthquakes Rattle Burn 3-0 (AP)","AP - Brian Ching scored a team-best 11th goal of season to lead the San Jose Earthquakes past the Dallas Burn 3-0 on Saturday night."
"3","Heed Those Wary Instincts"," When it comes to your money (or anything else, for that matter), I believe you should trust your gut."
"3","Learning  Is a Dangerous Thing to Deduct","Tax law has long allowed a taxpayer to deduct the cost of work-related education if it maintains or improves skills needed in his or her present job or business, or if it is required by an  employer."
"3","Coming Soon, a 24-Plex  Not So Near You","There's something special about a night at the movies -- it's all about friends, American pop culture and escape. And it's accessible to just about everyone."
"1","Nepal rebels storm mountain town","Hundreds of Maoist rebels swoop on the Nepalese town of Khalanga, killing at least one soldier."
"2","Bills RB Henry Knocked Out in Preseason (AP)","AP - Bills running back Travis Henry bruised his ribs in Saturday night's preseason game against Tennessee."
"3","Audit Finds No Fraud In Venezuelan Election","The referendum on Aug. 15, 2004 rejected the petition to revoke the mandate of President Hugo Chavez. The observation of The Carter Center mission confirms the results announced by the National Election Council "
"4","China lures Amazon.com, other online e-commerce giants","Going store-to-store hunting for bargains holds no appeal for Wang Qin, a busy securities industry employee who says he would rather spend his time and energy on work."
"2","Michael Phelps: A very nice guy finishes first","At 8:41 pm Thursday, Greek time, Michael Phelps was on the medal stand, the champion of the 200-meter individual medley. He was wearing his official "
"2","Getting Greene #39;s GOAT a chore worthy of an Olympic medal","The tattoo on Maurice Greene #39;s right shoulder succinctly sums up where he feels he ranks in the world of sprinting.  quot;Greatest of all time, quot; he will shout after a victory while thumping it."
"2","Profile: Chen Qi/Ma Lin, China #39;s new  amp;quotgolden pair quot;","From Seoul 1988 to Athens 2004, China has pocketed every gold for men #39;s doubles in the Olympic table tennis tournament and, more amazingly, each time the gold has gone to a different pair of players."
"2","GAME DAY RECAP Saturday, August 21","But Desi Relaford #39;s ninth-inning drive with two runners on and two out settled into the glove of right fielder Gary Matthews Jr."
"1","Grenades kill 18 at Dhaka rally","Police and paramilitary are patrolling the streets of the Bangladeshi capital after several grenades exploded near former Prime Minister Sheikh Hasina as she spoke at a party rally Saturday, killing at least 18 people and "
"2","Calf Problem Rules Ruud Out Of Turkish Trip","Ruud van Nistelrooy will not travel to Turkey for United #39;s Champions League group D finale against Fenerbahce. The Dutch striker missed out on Saturday #39;s 3-0 win over Southampton at Old Trafford, and Sir Alex "
"4","Mars Hills, Crater Yield Evidence of Flowing Water","The hills of Mars yielded more tantalizing clues about how water shaped the Red Planet in tests by NASA (news - web sites) #39;s robotic geologist, Spirit, while its twin "
"2","PAULA HOLDS MEDAL HOPES","Long-distance runner Paula Radcliffe is tipped to add to Britain #39;s Olympic gold medal tally when she competes in the women #39;s marathon today."
"2","Muller upsets Agassi in semis","Luxembourg #39;s Gilles Muller is ranked so low he has to qualify next week just to see if he can even get into the US Open in less than two weeks."
"2","Green Bay Packers","GREEN BAY, Wisconsin (Ticker) -- Darren Sharper returned one his team #39;s three interceptions 90 yards for a touchdown, leading the Green Bay Packers to a 19-14 preseason victory over the New Orleans Saints ."
"4","Game On For Classic Gaming Expo 2004","jm writes  quot;The Classic Gaming Expo 2004 kicks off this weekend, with over 60 industry guests. This year the CGE is being held at San Jose #39;s McEnery Convention Center, August 21st  amp; 22nd."
"3","Tremendous Victory In Venezuela","WHILE India was celebrating its Independence Day, another important event was taking place on the other side of the world, in Venezuela."
"2","Olympic gold provides inspiration","Britain #39;s Olympic success and gold medal tally gives the papers an excuse to wax lyrical on Sunday. Matthew Pinsent #39;s fourth rowing gold and his team #39;s success in the coxless four is the cause of many  quot;oar-some quot; puns."
"2","SI.com","SAN DIEGO (Ticker) -- Josh Beckett helped himself to his first win in over three months. Beckett doubled in the sixth inning to tie the game and scored the go-ahead run on Juan Pierre  #39;s home run one batter "
"2","Lights-out putting ends Overton run","By STEVE FORD Courier  amp; Press staff writer 464-7511 or sfordevansville.net. Jeff Overton #39;s run in the 104th US Amateur at Winged Foot Golf Club near New York City ended one day too soon."
"2","Mohr is less in loss to Mets","San Francisco, CA (Sports Network) - Dustan Mohr dropped a fly ball with two outs and the bases loaded in the top of the 12th inning to allow two runs to score, and the New York Mets went on to defeat the San Francisco Giants 11-9 in the see-saw middle "
"2","Brees Passes Chargers Past Cardinals 38-13 (AP)","AP - Drew Brees continued his strong exhibition season, passing the San Diego Chargers to a big halftime lead and a 38-13 victory over the Arizona Cardinals on Saturday night."
"1","In Op-Ed Piece, McGreevey Defends Choice (AP)","AP - In a newspaper opinion piece published Sunday, New Jersey's embattled governor says his decision not to leave office immediately because of a sex scandal was ""difficult"" to make but one he will not change."
"2","Sportsview: Manning Assaults NFL Records (AP)","AP - There are traces of Johnny Unitas, Dan Marino, Joe Montana and Steve Young in Peyton Manning, not to mention the DNA of dear old dad, Archie. They're all there in his arm, his accuracy, his eyes, his brains."
"3","Lavish times in oil patch? Not a chance","Dude, where #39;s my boom? That #39;s a question a lot of Hous- tonians are asking as oil crowds the \$50-a-barrel mark. Where #39;s the frenetic hiring as oil companies staff up for the good times?"
"3","New hospital design aids healing, cuts errors","Greeters direct new arrivals at the elevators. Wireless telephone systems and Internet access are available. And every guest room is private, cheerful and has a fold-out chairbed."
"2","EIGHTH IS EASIEST","Swimmer Michael Phelps might have turned in his most wonderfully uplifting performance of the Olympics last night. And he didn #39;t even get wet."
"2","Scoring goof taints gold","One of the feel-good stories of the Olympics turned sour Saturday, becoming the latest in a long line of scoring controversies that seem to show up in every Games."
"2","De Bruijn, Hall retain 50m titles","DEFENDING champion Inge de Bruijn of Holland won the women #39;s 50m swim final in 24.58 seconds last night. It was the 30-year-old #39;s first gold in Athens and the fourth of her career."
"2","Bobble by Mohr costs Giants game","SAN FRANCISCO - Dustan Mohr of the San Francisco Giants sat in front of his locker with his head buried in his hands. Even in a new ballpark, right field in San Francisco remains treacherous territory."
"1","18 killed in grenade attacks in Bangladesh","At least 18 people were confirmed killed, and some 300 were injured as unidentified assailants hurled over ten grenades toward a rally organized by the main opposition "
"1","Pakistan foils Al-Qaeda linked plot for assassinations, attacks","ISLAMABAD : Pakistan has busted an Al-Qaeda linked plot to kill high profile civil and military officials and attack key sites including the US embassy and the military headquarters, officials said."
"1","Chua: Three free from bird flu","KUALA LUMPUR: The three people warded at the Kota Baru Hospital on Thursday are confirmed to be free from bird flu. Health Minister Datuk Dr Chua Soi Lek said tests conducted by Institute of Medical Research "
"1","Militants #39; positions bombed","WANA, Aug 21: Fighter planes and helicopter gunships carried out strikes on militants #39; positions in South Waziristan on Saturday."
"1","Pakistan awaiting formal US consent for new envoy: Kasuri","ISLAMABAD: Foreign Minister Khurshid Mahmud Kasuri on Saturday said the government was awaiting a formal consent from the US government over the nomination of General (retd) Jehangir Karamat as Pakistans new ambassador."
"1","Pakistan spin India to defeat (AFP)","AFP - Pakistan spinners Shahid Afridi and Shoaib Malik took seven wickets between them to bowl their side to a 66-run win over arch-rivals India in the opening match of the triangular event here."
"2","Williams stunned by Belarus runner","Lauryn Williams never saw her coming. Not as a contender in the weeks and months leading up to the Olympics. Not as a blur whooshing up on her right."
"2","Athens Games halfway home free","Staggering traffic problems, nightmarish security concerns and incomplete construction of sports venues that would cause an embarrassment to the host country."
"2","Padres doomed by big innings","The Marlins used a pair of three-run innings to ease past the Padres for an 8-2 victory Saturday night in front of a sellout crowd of 44,149 at PETCO Park."
"2","Nallen Loses in Playoff","TUCSON, Ariz. (ussid) Former University of Arizona men #39;s golfer Chris Nallen lost in 19 holes in the semifinals of match play at the 2004 United States Amateur Championship Saturday at Winged Foot Golf Club in Mamaroneck, NY."
"2","Rolen #39;s 31st HR gives Cards 3-0 lead","Despite piling up impressive offensive numbers, the St. Louis Cardinals aren #39;t ready to bask in their success just yet. The Cardinals beat the Pittsburgh Pirates 10-6 on Saturday night, moving "
"1","Putin lays wreath at Akhmad Kadyrov #39;s grave","TSENTOROI, Chechnya. Aug 22 (Interfax) - Russian President Vladimir Putin arrived in the Chechen village of Tsentoroi on Sunday morning and laid a wreath at the grave of former Chechen president Akhmad Kadyrov."
"4","Cisco sees momentum in CRS-1 sales","Executives at networking giant Cisco Systems say the company #39;s new CRS-1 core Internet router is ahead of revenue targets, just as the company announced on Sunday a smaller version of the product."
"3","Nortel battles back","Nortel Networks is only a shadow of what it was three years ago. It has shed 61,500 workers worldwide, and announced last week another 3,500 are slated to go."
"3","Qantas points to upbeat outlook","Barring negative impacts on the aviation industry, such as global terrorism, Australia #39;s flagship carrier had an upbeat future, Qantas #39; chief executive Geoff Dixon said."
"3","Red Cross Calls For More Help For Hurricane Victims","MANCHESTER, NH -- More victims of Hurricane Charley returned to the devastation Friday, Red Cross officials said more help is needed."
"4","Internet phone service seen as growth industry","Rising broadband penetration is keeping equipment makers for Internet phone service on their toes in light of their aggression participation in the upcoming Taipei telecom show, event organizers said yesterday."
"4","Lindows Delays IPO","In the latest setback for IPO hopeful tech companies, San Diego-based Lindows (www.lindows.com) has indefinately postponed its IPO."
"2","Campbell takes bronze","ATHENS, Greece - Veronica Campbell snatched Jamaica #39;s first Olympic medal at the 2004 Athens Olympic Games with a third-place finish in the women #39;s 100-metre final last night."
"2","On deck: Marlins (60-60) at Padres (65-56), 7:05 tonight","The Skinny: Beckett is facing the Padres for the first time in San Diego. In two career starts in Florida, Beckett is 2-0 against the Padres with a 1.93 ERA."
"2","A wary sense of relief in Athens","ATHENS At the end of the first week of the Olympic Games, security officials are generally pleased, even surprised, by the calm so far, though they caution that a safe opening ceremony and first week may encourage a laxness that could yet give terrorists "
"1","French reporters vanish in Iraq","Two veteran French journalists have gone missing in Iraq as concern mounts over the fate of an Italian reporter. George Malbrunot of Le Figaro newspaper and Christian Chesnot of French radio have not been "
"1","Tibetans say Dalai Lama may not return in this life","It is 45 years since Tibet #39;s god-king, the Dalai Lama, fled his homeland on horseback as Chinese shells rained down on his capital."
"1","Burundian rebels: we #39;re ready to defend ourselves in court in &lt;b&gt;...&lt;/b&gt;","Leaders of a Burundian rebel group said Friday they were ready to defend themselves in an international court against war crimes charges after they took responsibility for the massacre of 163 refugees, their spokesman said."
"1","Aziz calls for resolution of Kashmir issue","ISLAMABAD: Pakistan #39;s prime minister-designate said he wants the dispute over Kashmir to be resolved according to the wishes of people living in the region."
"4","U.S. Would Allow 720 Snowmobiles Daily at Yellowstone","With federal courts in disagreement over how many snowmobiles should be permitted in Yellowstone National Park, the National Park Service proposed a temporary option."
"4","Antidepressant Study Seen to Back Expert","A government scientist had concluded last year that most antidepressants are too dangerous for children because of a suicide risk and a new study appears to confirm his findings."
"4","Sir Godfrey Hounsfield, Who Helped Develop the CAT Scanner, Dies at 84","Sir Godfrey Hounsfield was a British electrical engineer whose work in creating the CAT scan won him a Nobel Prize."
"4","Mars Rover Finds Mysterious Rocks and More Signs of Water","Both rovers, the Spirit and the Opportunity, have more than doubled their intended lifetimes of three months."
"4","Facing Middle Age and AIDS","Although AIDS is thought of as a disease of the young, in the United States it is rapidly becoming one of the middle-aged and even the old."
"4","The Making of an X Box Warrior","The military has quietly become an industry leader in video-game design, creating games to train and even recruit the soldiers of the PlayStation generation. Will virtual boot camp make combat more real or more surreal?"
"4","When the Computer Opens the Closet","For many women who marry gay men, the truth comes out late at night, not in the bedroom but in front of the family's computer screen."
"4","Entrepreneurial Success via the Internet","It took the death of his business partner at 21 for Josh Mohrer to get serious about trying to make their fledgling internet business a success."
"1","Bangladesh in Shock as Blast Toll Hits 17 (Reuters)","Reuters - Extra armed police patrolled the streets\of the Bangladeshi capital and traffic was light on Sunday, a\working day, as shocked Bangladeshis woke up to the aftermath\of grenade blasts that killed at least 17 people."
"1","Nepal Seeks to Break Rebel Siege with Air Patrols (Reuters)","Reuters - Military helicopters provided air\cover to vehicles ferrying crucial supplies to the Nepali\capital on Sunday, as a blockade called by Maoist rebels\stretched into its fifth day, a senior army officer said."
"1","Pakistan PM shrugs off Indian allegations of cross-border infiltration (AFP)","AFP - Pakistani Prime Minister Chaudhry Shujaat Hussain played down accusations by India's ruling party that Islamabad had not stopped militants from infiltrating Indian-controlled Kashmir."
"1","Bangladesh in Shock as Blast Toll Hits 17"," DHAKA (Reuters) - Extra armed police patrolled the streets  of the Bangladeshi capital and traffic was light on Sunday, a  working day, as shocked Bangladeshis woke up to the aftermath  of grenade blasts that killed at least 17 people."
"1","Car bomb explodes in north Iraq","Two people die in a car bombing apparently targeting a provincial official in the Iraqi town of Baquba."
"3","Qantas Doesn #39;t Need an Airline Replacement for BA, Dixon Says","Qantas Airways Ltd. should not seek another airline to replace British Airways Plc if the UK carrier sells its stake in the business, Qantas Chief Executive Geoff Dixon said."
"2","World #39;s Fastest Men Take Center Stage at Games","For 10 pulsating seconds, the fastest men on earth take center stage on Sunday at the Olympics to run for the ultimate prize -- the 100 meters gold medal."
"2","Vandy #39;s List gets in final of Amateur","MAMARONECK, NY - Luke List has already made it further than he ever thought, so why stop now? That #39;s the attitude of the 19-year-old Vanderbilt sophomore, who continued his string of US Amateur upsets with "
"2","BEARS CAPTURE BOOKER","The Chicago Bears have acquired hold-out Pro Bowl defensive end Adewale Ogunleye from the Miami Dolphins for wide receiver Marty Booker and a 2005 third-round pick."
"2","Boks snatch Tri-Nations","The Springboks have won the Tri-Nations title with a 23-19 win against the Wallabies in Durban. In a tense finish, the Wallabies scored twice in the final 10 minutes with the Springboks reduced to 13 men, but the home side held on for a deserved victory."
"1","Pakistan sweep nets bomb suspects","Pakistan has arrested more than five suspects in a plot to bomb several high-profile targets in Islamabad, including the US Embassy and the official residences of Pakistan #39;s president, Gen."
"1","China celebrates Deng centenary","China is celebrating the 100th anniversary of the birth of Deng Xiaoping, its late supreme leader. For most Chinese the diminutive figure was the man who set the country on a pragmatic reformist "
"1","Religion Feeds Sudan's Fire","Political rivalries, ethnic strife and poverty have fueled the clashes, but that has not stopped combatants from invoking religion and challenging the devotion of their rivals."
"3","Venezuela audit reveals no fraud - observers","International observers in Venezuela say an audit of the referendum results which confirmed President Hugo Chavez #39;s mandate in office has revealed no evidence of fraud."
"3","THE WEEK ON THE STREET","NEW YORK (CBS.MW) -- It sure isn #39;t the Goldilocks Economy of yesteryear -- you know, not too hot, not too cold, but just right."
"3","After Storm, a New Look at Stiffer Building Codes","When structural engineers from Miami pushed the rest of Florida to adopt much stricter building codes after Hurricane Andrew, the response was generally blas."
"3","Wal-Mart plaintiff tells story","Melissa Howard hated the trips to Hooters for Wal-Mart management meetings. But the strip clubs were even worse, she said. While the store manager of a Wal-Mart in Bluffton, Howard traveled "
"4","Amazon \$75m purchases Chinese Joyo","After quite a few of negotiations, China #39;s non-state-run Joyo.com Ltd. has finally reached a deal with Amazon.com Inc., the US E-commerce giant, which possibly meant a beginning "
"4","AT amp;T strikes VoIP deals with cable","In an attempt to spark growth in its Net phone service, AT amp;T has turned to cable companies to pitch the technology to more consumers."
"2","Cink still afloat","AKRON -- What #39;s already been a great week for Stewart Cink could get even better today if he can finish the job he started Thursday in the \$7 million NEC Invitational at Firestone Country Club."
"2","Woodgate Windfall Will Be Well Spent - Shepherd","Newcastle chairman Freddy Shepherd has sought to reassure the Magpies fans that the money brought in by the sale of Jonathan Woodgate will be spent wisely."
"1","Dhaka tense after grenade blasts kill 16","Police are patrolling the streets of the Bangladeshi capital, Dhaka, after a series of grenade blasts killed at least 16 people. At least seven grenades were thrown at a rally yesterday of more than 3,000 supporters of the main opposition Awami League."
"1","Car Bomb Explodes North of Baghdad","BAGHDAD, Iraq - Police say a car bomb has exploded north of the Iraqi capital, killing two people and injuring four others, including a deputy provincial governor."
"1","18 Killed by Bombs at Bangladesh Rally (AP)","AP - Soldiers and armed police patrolled the Bangladeshi capital on Sunday, a day after more than a dozen grenades were thrown at an opposition rally, killing at least 18 people and injuring hundreds."
"3","Chavez urges opposition to recognize results of referendum","CARACAS, August 22 (Itar-Tass) -- President of Venezuela Hugo Chavez has called on the opposition to recognize the results of a referendum on confidence in the president held on August 15."
"3","IPO thrusts Google into new direction","There #39;s the multibillion-dollar auction that snubs Wall Street #39;s powerful investment banks. There #39;s the IPO manifesto with the pledge to change the world."
"3","Overtime changes create potential minefield","Labor unions say 6 million workers could lose overtime pay when a redefinition of overtime regulations -he most sweeping change to wage-and-hour laws in half a century  -es effect tomorrow."
"3","Truckers strike, prices to soar","NEW DELHi, AUGUST 21: Truckers went on a nation-wide strike from Saturday to protest against the imposition of the 10 per cent service tax in the Budget."
"3","Make all mobile homes safer during hurricanes","While the complete post-mortem about Hurricane Charley will take months to complete, some conclusions already are apparent. For one, houses fared much better in the Category 4 winds than mobile homes."
"4","Brazil Tribe Has Great Excuse for Poor Math Skills","Some people have a great excuse for being bad at math -- their language lacks the words for most numbers, US-based researchers reported on Thursday."
"2","Judges suspended in gymnastics scandal","The International Gymnastics Federation suspended three judges Saturday for a mistake in scoring the men #39;s all-around final but said results won #39;t be changed and American Paul Hamm will keep his gold medal."
"2","Belgian makes golden comeback","ATHENS, GREECE - Justine Henin-Hardenne of Belgium won the singles gold medal in tennis, beating Amelie Mauresmo of France 6-3, 6-3 in the final."
"2","Listen to Greene roar","ATHENS -- Maurice Greene flexed his arms, thumped his chest and gathered the media for a post-race announcement.  quot;We #39;re going to have a party tomorrow and everybody #39;s invited -- I #39;m buying, quot; said the defending "
"2","Sluggish Seahawks buried by Broncos","If last night #39;s Seahawks-Broncos exhibition game was a Super Bowl preview, as some have predicted, the Seahawks are in trouble."
"2","Glavine shaky in first start since taxi crash","SAN FRANCISCO - Mets left-hander Tom Glavine endured a shaky return in his first pitching appearance since he lost two front teeth in a taxi accident, as New York beat San Francisco 11-9 in 12 innings yesterday."
"2","Angels win tale of 2 games","They played a day-night singleheader at Yankee Stadium on Saturday, one game that felt like two, each with their own distinct heroes for the Angels."
"1","Pakistan in  #39;al-Qaeda #39; arrests","At least five suspected terrorists, with alleged links to al Qaeda, have been arrested in Pakistan. It is claimed they had been plotting to launch suicide attacks on government leaders and the US Embassy."
"1","2 killed in car bomb explosion north of Baghdad","Two people were killed and four others injured when a car bomb went off on Sunday near Baquba, 65 km north of Baghdad, police sources said."
"1","Over 100 undocumented asylum seekers rescued in Italy","More than 100 undocumented asylum seekers claiming to be Palestinians rest after being rescued by the Italian Coast Guard off Sicily 21 August 2004 in the harbour of the Italian island of Lampedusa."
"4","China college for Internet game industry","A college to provide training for the Internet games industry has been opened in Beijing. Xinhua, China #39;s main government-run news agency, reported Saturday that China #39;s Ministry "
"2","Quite a spread","JAY, Vt. -- From the top of the gondola building, 4,000 feet up on the summit of Jay Peak, the rolling hills of the Northeast Kingdom fade into the distance of hazy summer air. The forestland of this mountain gives way to a patchwork of fields, barns, and silos, with white steeples marking a village green. At the base, brown ..."
"2","Maine's Crocker part of record-setting team","ATHENS -- Michael Phelps was sitting in the bleachers in his team shirt and shorts last night, waving a small American flag and exulting in every gold medal. Especially the one he got without swimming a stroke."
"2","No gain on this return","CINCINNATI -- At the height of his efforts to get out of this town, Corey Dillon declared,  quot;Rudi ain't no C.D. quot; Dillon, now a Patriot, genuinely liked his former backup with the Bengals -- Rudi Johnson -- and really didn't mean it the way it sounded."
"2","If this keeps up, they just may be able to swing it","CHICAGO -- This national TV stuff, Terry Francona still has some work to do.  quot;I showed up for the wrong inning, quot; said the Red Sox manager, who had been lined up to do a between-innings interview by Fox yesterday and eventually got on, but just a little later than he thought he would."
"2","Costantino leads R.I. to win","SOUTH WILLIAMSPORT, Pa. -- Chris Costantino struck out Jacob Maxwell with the bases loaded to end the game as Lincoln, R.I., held on to beat Davenport, Iowa, 3-2, last night in Little League World Series action. Costantino finished with 15 strikeouts and allowed just four hits in picking up the win."
"3","Lakewood company in \$3B deal","The Swedish company Gambro AB will sell its Lakewood-based division to a California company for \$3.05 billion in cash. The division, Gambro Healthcare US, operates clinics for patients undergoing kidney dialysis and has 565 clinics and 43,200 patients."
"2","Loaiza elicits boos","Esteban Loaiza is pitching his way out of the New York Yankees' rotation. Jose Guillen and Jeff DaVanon homered off the newest target of booing at Yankee Stadium, and Loaiza failed to make it out of the fourth inning yesterday in the Angels' storm-interrupted 6-1 win over New York."
"2","Revolution lack magic touches","FOXBOROUGH -- Taylor Twellman regained his scoring touch last night, but the Revolution squandered the lead in falling, 2-1, to the Kansas City Wizards, their first loss since July 4."
"2","Footing shaky in San Jose","The San Jose Earthquakes, winners of two of the last three MLS Cups, could be leaving the Bay Area after this season."
